1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
60	92.5	100	90	72.5	45	80	85	80	92.5	75	52.5	15	47.5	70	60	60	55	32.5	0	0	20	20	40	32.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	100	105	92.5	72.5	50	87.5	92.5	85	100	82.5	55	20	60	80	70	70	65	40	0	0	20	30	45	45	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	100	105	92.5	75	60	95	100	92.5	105	90	65	30	65	87.5	75	80	72.5	50	0	20	30	40	50	50	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	102.5	110	97.5	80	60	100	102.5	95	110	92.5	67.5	40	75	95	85	87.5	80	60	0	30	40	50	55	55	20	0	0	0	0	30	30	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	100	110	97.5	80	65	100	107.5	102.5	115	100	72.5	45	80	100	92.5	92.5	87.5	70	15	30	47.5	55	65	67.5	27.5	0	20	20	20	40	40	15	0	0	0	0	0	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	95	110	97.5	80	65	107.5	110	107.5	117.5	102.5	75	45	85	107.5	100	102.5	95	80	15	40	52.5	60	75	75	40	0	0	20	20	45	50	27.5	0	20	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	92.5	105	92.5	75	67.5	110	115	107.5	120	102.5	80	47.5	87.5	110	102.5	107.5	100	87.5	15	40	60	65	80	80	45	0	20	30	30	50	55	32.5	0	20	0	0	15	40	40	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	87.5	105	90	72.5	67.5	110	115	110	122.5	102.5	75	47.5	92.5	112.5	107.5	107.5	102.5	92.5	20	47.5	65	70	82.5	85	50	0	30	40	40	50	60	40	0	20	0	0	15	45	45	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	87.5	102.5	90	72.5	67.5	110	115	110	122.5	102.5	75	52.5	92.5	112.5	107.5	110	105	92.5	20	47.5	65	75	87.5	85	50	0	30	40	40	55	65	40	0	20	0	0	20	45	45	0	0	0	0	0	20	20	0	0	0	0	0	20	15	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	87.5	102.5	90	67.5	67.5	110	115	110	122.5	102.5	75	52.5	92.5	117.5	110	110	102.5	92.5	20	52.5	67.5	75	87.5	87.5	55	0	30	40	45	60	67.5	45	0	20	0	0	20	50	47.5	0	0	0	0	0	20	27.5	0	0	0	0	0	20	15	0	0	0	0	0	30	20	0	0	0	0	0	0	0	0	0	0	0	20	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	85	102.5	87.5	72.5	65	107.5	115	110	122.5	102.5	75	52.5	92.5	117.5	110	110	105	92.5	20	47.5	67.5	75	90	87.5	55	0	30	40	45	60	67.5	45	0	30	0	20	20	50	52.5	0	0	0	0	20	20	32.5	0	0	0	0	0	20	15	0	0	0	0	0	30	20	0	0	0	0	0	0	20	0	0	0	0	20	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	85	102.5	87.5	67.5	65	107.5	115	110	122.5	102.5	75	52.5	92.5	117.5	110	110	102.5	92.5	20	47.5	67.5	75	90	87.5	60	0	30	40	45	60	72.5	47.5	0	30	0	20	30	55	52.5	0	0	0	0	20	30	32.5	0	0	0	0	0	30	20	0	0	0	0	0	20	27.5	0	0	0	0	20	0	27.5	0	0	0	0	20	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	80	100	82.5	67.5	65	107.5	115	110	120	100	72.5	47.5	92.5	112.5	107.5	110	102.5	92.5	20	52.5	67.5	80	90	87.5	60	0	30	45	50	65	67.5	47.5	0	30	20	20	30	55	55	0	0	0	0	20	30	32.5	0	0	0	0	0	30	20	0	0	0	0	0	30	27.5	0	0	0	0	20	20	27.5	0	0	0	0	30	27.5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	80	100	82.5	65	65	107.5	112.5	107.5	120	100	72.5	47.5	92.5	112.5	107.5	110	102.5	92.5	20	52.5	67.5	80	90	92.5	60	0	30	45	50	65	72.5	47.5	0	30	20	20	30	55	60	0	0	0	0	20	30	40	0	0	0	0	0	30	20	0	0	0	0	0	30	27.5	0	0	0	0	20	20	27.5	0	20	0	0	30	27.5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	80	95	82.5	65	60	102.5	112.5	102.5	117.5	97.5	67.5	47.5	92.5	112.5	107.5	107.5	102.5	87.5	20	52.5	67.5	80	90	87.5	60	15	30	45	50	60	72.5	47.5	0	30	20	20	30	55	60	0	0	0	0	20	30	40	0	0	0	0	20	30	20	0	0	0	0	0	30	32.5	0	0	0	0	30	30	27.5	0	20	0	20	30	27.5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	30	52.5	30	15	0	47.5	55	50	60	47.5	15	15	47.5	70	55	60	55	40	0	30	47.5	55	60	60	27.5	0	30	40	40	50	55	40	0	30	20	27.5	40	60	67.5	0	0	0	0	30	40	47.5	0	0	0	0	30	40	32.5	0	27.5	0	0	20	50	50	30	60	50	40	55	55	50	27.5	60	52.5	47.5	65	60	45	0	20	0	20	20	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	47.5	30	15	0	47.5	50	45	55	40	15	15	47.5	65	50	55	50	32.5	0	30	47.5	50	55	60	27.5	0	20	40	40	50	55	40	0	30	20	27.5	40	60	65	0	0	0	0	30	47.5	47.5	0	0	0	0	30	40	32.5	0	27.5	0	0	20	50	50	30	60	50	40	55	55	55	27.5	60	52.5	52.5	67.5	62.5	45	0	20	0	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	40	20	15	0	40	45	45	50	30	0	0	40	60	45	50	50	27.5	0	30	47.5	50	55	55	20	0	30	30	40	50	55	32.5	0	30	20	27.5	40	65	65	0	0	20	0	30	47.5	47.5	0	0	0	20	30	40	32.5	0	27.5	20	0	20	45	50	30	65	50	40	55	55	55	32.5	62.5	60	52.5	72.5	62.5	45	0	30	0	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	40	20	0	0	30	40	40	50	20	0	0	40	60	45	50	45	20	0	30	40	50	55	55	20	0	30	40	40	50	50	32.5	0	30	20	27.5	40	65	65	0	0	0	0	30	47.5	47.5	0	0	0	0	30	40	32.5	0	20	0	0	30	50	50	30	65	55	40	60	60	55	32.5	67.5	60	60	75	67.5	47.5	0	30	0	27.5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	40	15	0	0	30	40	30	45	20	0	0	40	52.5	40	45	40	20	0	20	40	45	50	50	15	0	20	30	40	45	50	32.5	0	30	20	27.5	40	65	65	0	0	20	20	30	47.5	47.5	0	0	0	20	30	40	32.5	0	27.5	0	0	30	50	50	40	67.5	55	45	60	60	55	32.5	67.5	65	60	80	70	47.5	0	30	20	27.5	40	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	32.5	15	0	0	30	30	30	40	20	0	0	30	52.5	40	40	40	15	0	20	40	45	50	50	15	0	20	40	40	45	50	32.5	0	30	20	27.5	40	65	65	0	0	20	20	30	47.5	52.5	0	0	0	20	30	45	32.5	0	27.5	20	0	30	50	55	40	72.5	55	45	60	65	60	40	70	65	65	80	70	52.5	0	40	20	27.5	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	27.5	0	0	0	0	0	0	0	0	0	0	0	30	15	20	15	0	0	0	30	30	40	32.5	0	0	20	30	30	45	40	20	0	30	20	27.5	40	65	65	0	0	20	20	40	47.5	47.5	0	20	0	20	30	45	40	0	32.5	20	15	40	60	60	50	80	65	55	75	75	67.5	60	85	80	75	100	85	60	0	45	30	40	50	45	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	0	0	0	0	0	0	0	0	30	15	15	15	0	0	0	20	30	30	32.5	0	0	20	30	30	40	40	20	0	30	20	27.5	40	65	65	0	0	20	20	40	47.5	47.5	0	20	20	20	30	45	32.5	0	32.5	20	15	40	60	60	55	82.5	67.5	60	75	75	70	65	87.5	80	80	102.5	87.5	65	0	45	40	45	50	45	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	15	15	0	0	0	20	20	30	32.5	0	0	20	30	30	40	40	20	0	30	20	27.5	40	65	65	0	0	20	20	40	47.5	47.5	20	20	20	20	40	45	40	0	32.5	20	15	40	60	60	55	82.5	67.5	60	80	80	70	65	87.5	82.5	82.5	105	87.5	65	20	45	40	45	50	50	30	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20	20	30	27.5	0	0	20	20	30	40	40	20	0	30	20	27.5	40	60	60	0	0	20	20	40	47.5	47.5	20	20	20	20	40	45	40	0	32.5	20	15	45	60	62.5	55	82.5	72.5	65	85	80	70	67.5	92.5	82.5	87.5	107.5	92.5	67.5	20	50	40	45	55	50	20	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	30	32.5	0	0	20	20	30	40	30	20	0	30	20	27.5	40	60	60	0	0	20	20	40	47.5	47.5	0	20	20	20	40	45	40	0	32.5	30	15	45	60	62.5	60	87.5	72.5	65	85	85	72.5	72.5	95	87.5	87.5	110	95	67.5	20	50	45	50	55	55	30	0	20	0	0	0	20	0	20	20	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	27.5	0	0	20	20	20	40	30	15	0	30	20	27.5	40	60	65	0	0	20	20	40	47.5	47.5	20	20	20	20	30	45	40	0	32.5	20	20	45	65	62.5	62.5	90	75	67.5	87.5	85	77.5	75	100	90	90	115	100	72.5	20	55	45	55	60	55	30	0	20	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
